comment,sarc_majority
"['Islam', 'is', 'country', 'most', 'advanced', 'but', 'prime', 'minister', 'can', 'donate', 'most', 'every', 'citizen', 'including', 'recipients', 'be', 'let'] ['is', 'can', 'donate', 'including', 'should', 'be', 'let', 'kah'] ['punct2', 'punct2', 'punct2', 'punct1', 'punct1', 'punct1'] [nan] [nan]",non-sarc
"['a', 'ha', 'ha'] ['ah'] ['nan'] ['intj92', 'intj78', 'intj78', 'intj47', 'intj47'] [nan]",sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
['nan'] ['nan'] ['nan'] ['intj92'] [nan],sarc
['chat'] ['chat'] ['nan'] [nan] [nan],sarc
"['majority', 'Malaysians', 'are', 'happy', 'die', 'in', 'near', 'future'] ['are'] ['nan'] [nan] [nan]",non-sarc
"['please', 'do', 'not', 'make', 'jokes', 'can', 'not'] ['do', 'make', 'can'] ['nan'] ['intj61'] [nan]",sarc
"['Incoming', 'bucket', 'lift'] ['incoming'] ['nan'] [nan] [nan]",non-sarc
"['was', 'glad', 'did', 'not'] ['was', 'did'] ['nan'] [nan] [nan]",non-sarc
"['article', 'is', 'bald', 'mention', 'about', 'Islam', 'know', 'about', 'religion', 'Islam', 'is', 'not', 'seen', 'letter', 'can', 'not', 'change'] ['is', 'know', 'is', 'seen', 'can', 'change'] ['nan'] ['intj91', 'intj107'] [nan]",non-sarc
"['diarrhea', 'kid', 'laugh', 'I', 'read', 'statement'] ['kid', 'read'] ['nan'] ['intj92'] [nan]",sarc
"['compared', 'somalia', 'coat'] ['compared'] ['nan'] ['intj92'] [nan]",sarc
['drunk'] ['nan'] ['nan'] [nan] [nan],non-sarc
['joke'] ['nan'] ['nan'] ['intj92'] [nan],sarc
"['eat', 'shit', 'journalists', 'not', 'vary', 'either', 'bad'] ['vary'] ['nan'] ['intj24'] [nan]",non-sarc
"['head', 'blind'] ['nan'] ['punct2'] [nan] [nan]",non-sarc
"['mu', 'mu', 'football', 'is', 'indeed', 'leader', 'Malaysia', 'rights', 'wretched', 'hope', 'can', 'reply', 'is', 'ministers', 'are', 'aware', 'cronies', 'injustice', 'mu', 'mu', 'is', 'not', 'lawful', 'eat', 'people', 'money', 'causes', 'people', 'suffer', 'wait', 'is', 'a', 'punishment', 'God'] ['is', 'wretched', 'hope', 'can', 'reply', 'is', 'are', 'mu', 'is', 'eat', 'causes', 'suffer', 'wait', 'is'] ['nan'] ['intj39', 'intj53'] [nan]",non-sarc
"['gabby', 'strong'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['jackass', 'pm', 'said', 'word'] ['said'] ['nan'] [nan] [nan]",non-sarc
"['Happy', 'is', 'troublesome', 'people', 'can', 'money'] ['is', 'can', 'songlap'] ['nan'] [nan] [nan]",sarc
"['strong', 'bubbling', 'stuff', 'write', 'more', 'stuff', 'in', 'pants', 'why', 'it'] ['bubbling', 'write', 'haha'] ['nan'] ['intj92'] [nan]",sarc
"['ticklish', 'armpit', 'oh', 'I', 'hear', 'it', 'feel', 'like', 'bowel'] ['hear', 'feel'] ['nan'] ['intj103'] [nan]",sarc
['nest'] ['nan'] ['nan'] [nan] [nan],sarc
"['there', 'is', 'so', 'advanced', 'it', 'blasted'] ['is', 'blasted'] ['nan'] ['intj65'] [nan]",sarc
"['I', 'wan', 'na', 'laugh'] ['wanna'] ['nan'] ['intj92'] [nan]",sarc
"['who', 'is', 'most', 'advanced', 'in', 'Malaysia'] ['is'] ['nan'] [nan] [nan]",sarc
"['pm', 'crazy'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['chapter', 'flatter', 'people', 'do', 'not', 'know', 'clever', 'chants', 'child', 'care', 'own', 'chant', 'Islamic', 'faith', 'wearing', 'headscarf', 'quiet', 'evening', 'it', 'is', 'right', 'now', 'is', 'jib', 'dead'] ['do', 'know', 'chants', 'wearing', 'evening', 'is', 'is', 'jib'] ['nan'] ['intj56', 'intj92'] [nan]",non-sarc
"['Malaysia', 'is', 'filled', 'most', 'titles'] ['is', 'filled'] ['nan'] [nan] [nan]",sarc
"['is', 'self', 'indulgent'] ['is'] ['nan'] [nan] [nan]",sarc
"['gulp', 'most', 'corrupt', 'leaders', 'Islam', 'have', 'not', 'chart', 'son', 'also', 'saw', 'list'] ['have', 'chart', 'saw'] ['punct1', 'punct1', 'punct2', 'punct1'] [nan] [nan]",sarc
['knave'] ['knave'] ['nan'] [nan] [nan],non-sarc
['puppet'] ['nan'] ['nan'] [nan] [nan],sarc
"['made', 'best', 'hope', 'getting', 'people', 'happy', 'afterlife'] ['made', 'getting'] ['nan'] [nan] [nan]",non-sarc
"['shock'] ['shock', 'najib'] ['nan'] [nan] [nan]",sarc
"['who', 'name', 'is', 'yet', 'a', 'feeling', 'like', 'bawdy', 'only', 'please', 'do', 'not', 'want', 'do', 'not', 'want'] ['name', 'is', 'do', 'want', 'do', 'want'] ['punct2', 'punct2', 'punct2'] ['intj4', 'intj61'] ['idsync157']",sarc
"['brewery', 'father', 'said', 'official'] ['said'] ['nan'] [nan] [nan]",non-sarc
"['is', 'only', 'stop', 'do', 'not', 'contribute', 'Malaysia', 'grandfather', 'stopped', 'only', 'do', 'destroy', 'a', 'rest', 'home', 'near', 'good', 'coffee'] ['is', 'do', 'contribute', 'mahathir', 'stopped', 'do', 'destroy'] ['nan'] ['intj69'] [nan]",non-sarc
"['yale', 'most', 'advanced', 'but', 'people', 'right', 'withdraw', 'fraud'] ['yale', 'withdraw'] ['nan'] [nan] [nan]",sarc
"['congratulations', 'Malaysia'] ['nan'] ['nan'] [nan] [nan]",non-sarc
['congratulations'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['pm', 'jackass', 'ever', 'produced', 'Malays', 'orangutan'] ['produced'] ['nan'] [nan] [nan]",non-sarc
"['pm', 'last', 'day'] ['haha'] ['nan'] ['intj92'] [nan]",sarc
"['Islamic', 'economics', 'does', 'make', 'go', 'forward', 'but', 'have', 'not', 'developed', 'more', 'tired', 'more', 'na', 'have', 'follow', 'all'] ['does', 'make', 'go', 'have', 'developed', 'have', 'follow'] ['nan'] ['intj104'] [nan]",sarc
"['also', 'arrived', 'vomiting'] ['arrived', 'vomiting'] ['nan'] ['intj107'] [nan]",non-sarc
"['Islamic', 'countries', 'tax', 'there', 'are', 'alcohol', 'gambling', 'evenly'] ['are', 'gambling'] ['nan'] ['intj65', 'intj51'] [nan]",non-sarc
['penis'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['bad', 'people'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['Islam', 'most', 'advanced', 'economy', 'not', 'slap', 'read'] ['read'] ['punct1'] ['intj92'] [nan]",sarc
"['Malaysia', 'is', 'self', 'indulgent', 'pm'] ['is'] ['punct2', 'punct2', 'punct2'] [nan] [nan]",sarc
"['never', 'in', 'history', 'Malay', 'Malaysian', 'now', 'people', 'are', 'facing', 'se', 'atmosphere', 'so', 'stupid', 'people', 'want'] ['are', 'facing', 'want'] ['nan'] ['intj56', 'intj69'] [nan]",non-sarc
"['ass', 'mother'] ['ass'] ['nan'] [nan] [nan]",non-sarc
"['I', 'do', 'not', 'believe', 'please', 'resign'] ['do', 'believe'] ['nan'] ['intj61'] [nan]",non-sarc
"['head', 'blind'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['na', 'work', 'trick', 'only'] ['trick'] ['nan'] [nan] [nan]",non-sarc
['chat'] ['chat'] ['nan'] ['intj4'] [nan],sarc
"['not', 'good', 'trick', 'know', 'sin'] ['know'] ['nan'] [nan] [nan]",sarc
"['most', 'advanced', 'developed', 'fall', 'hike'] ['developed'] ['nan'] ['intj92', 'intj92'] [nan]",sarc
"['anal', 'rays'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['pm', 'honored', 'be', 'loved'] ['honored', 'be', 'loved'] ['nan'] [nan] [nan]",non-sarc
"['he', 'was', 'joking'] ['was', 'joking'] ['nan'] ['intj92'] [nan]",sarc
"['advanced', 'thing', 'it', 'feels', 'more', 'advanced', 'qatar'] ['feels'] ['nan'] [nan] [nan]",non-sarc
['say'] ['say'] ['punct2'] [nan] [nan],sarc
['only'] ['kan'] ['nan'] ['intj51'] [nan],sarc
['useless'] ['nan'] ['nan'] [nan] [nan],non-sarc
['nan'] ['nan'] ['nan'] ['intj92'] [nan],sarc
"['can', 'most', 'advanced', 'turkey', 'much', 'better', 'is', 'evil'] ['can', 'is'] ['punct1'] [nan] [nan]",non-sarc
"['Step', 'forward', 'strangle', 'people', 'money'] ['strangle'] ['punct1', 'punct1', 'punct1'] ['intj92'] [nan]",sarc
"['mak', 'right'] ['nan'] ['nan'] ['intj92'] [nan]",non-sarc
"['crazy', 'self', 'indulgent', 'sesame'] ['nan'] ['nan'] [nan] [nan]",sarc
"['awful', 'phlegm'] ['nan'] ['nan'] ['intj22'] [nan]",non-sarc
"['self', 'indulgent', 'jib'] ['jib'] ['punct1', 'punct1', 'punct1'] [nan] [nan]",sarc
['winch'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['he', 'developed', 'own'] ['developed'] ['nan'] [nan] [nan]",sarc
"['happy', 'mu', 'suffering', 'I', 'do', 'not', 'know', 'misery', 'suffering', 'people', 'due', 'expire'] ['mu', 'suffering', 'do', 'know', 'expire'] ['punct1', 'punct1'] [nan] [nan]",sarc
"['he', 'good', 'chatting', 'only', 'it', 'is', 'forward', 'progress', 'is', 'controlled', 'economy', 'Tuesday', 'it', 'is', 'sad'] ['chatting', 'is', 'is', 'controlled', 'is'] ['nan'] ['intj52'] [nan]",sarc
"['advanced', 'economies', 'shit'] ['shit', 'haha'] ['nan'] ['intj92'] [nan]",non-sarc
"['essentially', 'marginalized', 'Malay', 'Islamic', 'Malay', 'leaders', 'were', 'preoccupied', 'donations', 'only'] ['marginalized', 'were', 'preoccupied'] ['nan'] ['intj92'] [nan]",sarc
"['ass', 'mother'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['it', 'is', 'self', 'indulgent', 'husband', 'wife', 'face', 'wall', 'china'] ['is', 'face'] ['nan'] [nan] ['idsync158']",sarc
"['world', 'richest', 'beggar', 'unclean', 'billions'] ['nan'] ['nan'] [nan] [nan]",sarc
"['Islam', 'has', 'long', 'economic', 'civilization', 'far', 'more', 'advanced', 'last', 'previous'] ['has'] ['nan'] [nan] [nan]",non-sarc
"['Drinking', 'water', 'sucker'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['servant', 'curse', 'care', 'continue', 'efforts'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['advanced', 'head'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['congratulations', 'pm', 'last'] ['pm'] ['punct1'] ['intj69'] [nan]",non-sarc
"['not', 'like'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['good', 'job', 'pm'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['do', 'not', 'follow', 'Islamic', 'economics', 'only', 'have', 'follow', 'all', 'it'] ['do', 'follow', 'have', 'follow'] ['nan'] [nan] [nan]",non-sarc
"['ass', 'mother', 'government', 'report', 'under', 'rule', 'can', 'not', 'be', 'applied', 'all', 'far', 'reality', 'faced', 'by', 'people'] ['can', 'be', 'applied', 'faced'] ['nan'] [nan] [nan]",non-sarc
"['do', 'not', 'know', 'advanced'] ['do', 'know'] ['nan'] [nan] [nan]",sarc
"['There', 'is', 'a', 'bus', 'advanced', 'developed', 'countries', 'dung', 'is'] ['is', 'advanced', 'is'] ['punct1', 'punct1', 'punct1'] [nan] [nan]",non-sarc
"['correct', 'Malaysian', 'economy', 'is', 'booming', 'fast', 'track', 'national', 'ranks', 'people', 'now', 'working', 'hard', 'pack', 'cronies'] ['is', 'booming', 'track', 'working', 'najib'] ['nan'] ['intj56'] [nan]",non-sarc
"['people', 'are', 'never', 'happy', 'fact', 'all', 'world', 'see', 'brother', 'fake', 'fake', 'are', 'not', 'in'] ['are', 'see', 'fake', 'are'] ['nan'] [nan] [nan]",sarc
"['grandfather', 'mother', 'fucker'] ['nan'] ['nan'] ['intj107'] [nan]",non-sarc
['it'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['advanced', 'fecal'] ['nan'] ['nan'] [nan] [nan]",non-sarc
['nan'] ['nan'] ['nan'] ['intj92'] [nan],sarc
"['sake', 'allah', 'pm', 'does', 'not', 'feel', 'all', 'am', 'feeling', 'increasingly', 'tested', 'by', 'depreciation', 'currency', 'is', 'still', 'able', 'eat', 'thanks', 'again', 'ns'] ['does', 'feel', 'ooi', 'am', 'feeling', 'tested', 'is', 'eat', 'ns'] ['nan'] ['intj104'] [nan]",sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
"['not', 'developed', 'any', 'kind', 'docking', 'people', 'eating', 'money'] ['developed', 'docking', 'eating'] ['nan'] [nan] [nan]",non-sarc
"['fact', 'win', 'over'] ['nan'] ['nan'] ['intj92'] ['idsync159']",sarc
"['prime', 'minister', 'is', 'not', 'a', 'prime', 'fool', 'nobody', 'is', 'going', 'believe', 'jib'] ['is', 'is', 'going', 'believe'] ['nan'] [nan] [nan]",sarc
['joke'] ['nan'] ['nan'] ['intj92'] [nan],sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
"['best', 'I', 'pray', 'healthy', 'strong', 'in', 'facing', 'in', 'allah'] ['facing'] ['nan'] [nan] [nan]",non-sarc
"['thank', 'ds'] ['ds'] ['nan'] [nan] [nan]",non-sarc
['joke'] ['nan'] ['nan'] ['intj92'] [nan],sarc
"['advanced', 'mange'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['pig', 'it', 'na', 'comment'] ['gonna'] ['nan'] [nan] [nan]",non-sarc
"['It', 'hard', 'not', 'na', 'happy'] ['gonna'] ['nan'] [nan] [nan]",non-sarc
"['is', 'very', 'happy'] ['is'] ['punct2', 'punct2', 'punct2'] [nan] [nan]",sarc
"['go', 'hang'] ['go'] ['nan'] [nan] [nan]",non-sarc
"['is', 'not', 'kind', 'happy', 'Malaysia', 'is', 'an', 'Islamic', 'country', 'most', 'corrupt'] ['is', 'is'] ['nan'] [nan] [nan]",sarc
"['blind', 'world'] ['nan'] ['punct1', 'punct1'] ['intj92'] [nan]",sarc
"['testicles', 'talk', 'like', 'glue', 'suction', 'only'] ['ye'] ['nan'] ['intj78'] [nan]",non-sarc
"['most', 'advanced', 'economic', 'life', 'people', 'but', 'not', 'developed'] ['developed'] ['nan'] [nan] [nan]",sarc
"['piss', 'people', 'hope', 'can', 'reply', 'always', 'troublesome', 'people'] ['najib', 'hope', 'can', 'reply', 'amin'] ['nan'] [nan] [nan]",non-sarc
"['I', 'do', 'not', 'believe', 'any', 'said'] ['do', 'believe', 'said'] ['nan'] ['intj69'] [nan]",non-sarc
"['father', 'ale', 'testicles', 'wretched'] ['wretched'] ['nan'] [nan] [nan]",non-sarc
"['Thanks', 'so', 'somehow', 'I', 'am', 'proud', 'be', 'a', 'Malaysian'] ['am', 'be'] ['nan'] [nan] [nan]",non-sarc
"['head', 'testicles', 'blind', 'hearts', 'he'] ['blind', 'natang'] ['nan'] [nan] [nan]",non-sarc
"['advanced', 'good', 'life', 'people', 'in', 'charge', 'various', 'tax', 'oppressed', 'people', 'suffer', 'advanced', 'stupid'] ['oppressed', 'suffer'] ['nan'] [nan] [nan]",non-sarc
"['nan'] ['nan'] ['punct2', 'punct2', 'punct2'] ['intj107'] [nan]",non-sarc
"['forward', 'is', 'going', 'come', 'here', 'breweries', 'largest', 'gambling', 'center', 'forward', 'Islam', 'blind', 'us'] ['is', 'going', 'come', 'gambling', 'blind'] ['nan'] [nan] [nan]",sarc
"['do', 'not', 'only', 'ridiculous', 'fantasy', 'I', 'can', 'understand', 'not', 'say', 'Islam', 'said', 'economic'] ['do', 'can', 'understand', 'say', 'said'] ['punct2', 'punct2', 'punct2'] ['intj107'] [nan]",non-sarc
"['feeling', 'self', 'indulgent'] ['feeling'] ['nan'] ['intj111'] [nan]",sarc
"['all', 'hypocrisy'] ['nan'] ['nan'] [nan] [nan]",non-sarc
['dream'] ['nan'] ['punct1'] ['intj69'] [nan],sarc
"['nan'] ['nan'] ['punct2', 'punct2', 'punct2'] ['intj107'] [nan]",non-sarc
"['devil', 'is', 'devil', 'bald'] ['is'] ['nan'] [nan] [nan]",non-sarc
['stench'] ['nan'] ['nan'] [nan] [nan],non-sarc
['blah'] ['nan'] ['punct2'] ['intj27'] [nan],non-sarc
"['pm', 'most', 'poor', 'in', 'century', 'sputum', 'pm', 'billion'] ['pm', 'sputum', 'puii'] ['nan'] ['intj107', 'intj107', 'intj107'] [nan]",non-sarc
"['acting', 'alone', 'went', 'bald', 'was', 'people', 'scrounge', 'only'] ['acting', 'went', 'was', 'scrounge'] ['nan'] [nan] [nan]",non-sarc
"['advanced', 'pocket', 'near'] ['nan'] ['nan'] [nan] [nan]",sarc
"['a', 'nurse', 'happy', 'people', 'suffering', 'millions', 'viewers'] ['suffering'] ['nan'] [nan] [nan]",non-sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
"['misbegotten', 'statement'] ['nan'] ['punct2', 'punct2'] [nan] [nan]",non-sarc
"['rampant', 'liquor', 'factory'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['PM', 'step', 'down', 'is', 'people', 'have', 'suffer', 'administration', 'not', 'worthy', 'continue', 'be', 'am'] ['step', 'is', 'have', 'suffer', 'you', 're', 'continue', 'be', 'am'] ['nan'] [nan] [nan]",non-sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
"['own', 'right', 'shock'] ['nan'] ['nan'] [nan] [nan]",sarc
"['pan', 'pm', 'an', 'ear', 'discharge', 'people', 'ignored'] ['pm', 'ignored'] ['nan'] [nan] [nan]",non-sarc
"['wit', 'out', 'people', 'do', 'announce'] ['do', 'announce'] ['nan'] [nan] [nan]",sarc
"['Islamic', 'economic', 'cigarette', 'tax', 'liquor', 'store', 'night', 'club', 'gambling', 'lawful'] ['gambling', 'haha'] ['punct1'] ['intj92'] ['idsync160']",sarc
"['yay', 'forward', 'strangle'] ['nan'] ['punct2', 'punct2', 'punct2'] ['intj73'] [nan]",sarc
['lark'] ['nan'] ['nan'] [nan] [nan],sarc
['thank'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['chief', 'fathers'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['happy', 'happy', 'is', 'cat', 'poop'] ['is'] ['punct1', 'punct2', 'punct2'] [nan] [nan]",non-sarc
"['just', 'remember', 'support', 'only', 'time', 'will', 'come', 'fuck'] ['remember', 'will', 'come'] ['nan'] [nan] [nan]",non-sarc
"['who', 'recognize', 'it', 'can', 'be', 'a', 'little', 'donation', 'money', 'coat'] ['recognize', 'can', 'be'] ['”', 'punct1', 'punct1', 'punct1'] ['intj92'] [nan]",sarc
"['advanced', 'on', 'pinch', 'people'] ['advanced'] ['punct2'] [nan] [nan]",sarc
"['stupid', 'has', 'pm'] ['has', 'pm'] ['punct2', 'punct2'] [nan] [nan]",non-sarc
"['trust', 'in', 'God', 'alone', 'is', 'omniscient'] ['is'] ['nan'] [nan] [nan]",non-sarc
"['father', 'head', 'forward'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['he', 'became', 'littered', 'urine'] ['became'] ['nan'] [nan] [nan]",non-sarc
"['piss', 'people'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['most', 'useless', 'is', 'noticed', 'more'] ['is', 'noticed'] ['nan'] ['intj92'] [nan]",sarc
"['bad', 'luck'] ['nan'] ['nan'] [nan] [nan]",non-sarc
['nan'] ['nan'] ['nan'] ['intj92'] [nan],sarc
"['silly', 'senile', 'old', 'man'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['he', 'is', 'not', 'aware', 'all', 'people', 'talk', 'like', 'only'] ['is', 'talk'] ['punct1'] [nan] [nan]",non-sarc
"['right', 'near', 'mines', 'was', 'before', 'now', 'wishes', 'Malaysia'] ['was', 'wishes'] ['nan'] ['intj56'] [nan]",sarc
"['must', 'be', 'proud', 'country', 'has', 'been', 'named', 'country', 'most', 'widely', 'used', 'graft'] ['must', 'be', 'has', 'been', 'named', 'used'] ['nan'] ['intj107'] [nan]",sarc
"['developed', 'country', 'people', 'languish', 'minister', 'wealthy', 'people', 'suffering'] ['suffering'] ['nan'] [nan] [nan]",non-sarc
"['only', 'one', 'excited', 'someone', 'is', 'not', 'already'] ['you', 're', 'excited', 'is'] ['nan'] [nan] [nan]",sarc
"['advanced', 'steal', 'people', 'property', 'pm', 'stupid'] ['nan'] ['nan'] [nan] [nan]",non-sarc
['joke'] ['nan'] ['nan'] ['intj107'] [nan],sarc
['full'] ['nan'] ['nan'] [nan] [nan],sarc
"['most', 'swine', 'pm', 'century'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['most', 'have', 'pee', 'there', 'is'] ['have', 'pee', 'is'] ['nan'] ['intj65'] [nan]",non-sarc
"['bastard', 'developed', 'Malaysia', 'is', 'an', 'Islamic', 'country', 'is', 'poorest', 'in', 'Malaysia', 'saw', 'arab', 'already', 'know'] ['bastard', 'is', 'is', 'saw', 'know'] ['nan'] [nan] [nan]",non-sarc
"['Hobo', 'drink', 'a', 'lot'] ['drink'] ['nan'] [nan] [nan]",sarc
"['lam', 'nun', 'hide', 'hide', 'hide', 'only', 'kite', 'nun', 'chapter'] ['nan'] ['punct2'] [nan] [nan]",non-sarc
"['Islam', 'is', 'said', 'create', 'economic', 'tax', 'burden', 'people', 'so', 'happy'] ['is', 'said', 'create', 'acik'] ['nan'] ['intj107'] [nan]",non-sarc
"['going', 'leave', 'world'] ['going', 'leave'] ['nan'] [nan] [nan]",non-sarc
"['day', 'saw', 'advances', 'in', 'media', 'kid', 'does', 'not', 'do', 'enough', 'numb', 'b'] ['saw', 'barua', 'does', 'do', 'numb'] ['nan'] ['intj69'] [nan]",non-sarc
"['advanced', 'head', 'nod'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['Jews', 'said', 'Malaysia', 'is', 'an', 'Islamic', 'country', 'is', 'advanced', 'being', 'able', 'suppress', 'people', 'Islam', 'pm', 'also', 'said'] ['said', 'is', 'is', 'advanced', 'being', 'suppress', 'said'] ['”'] ['intj98'] [nan]",non-sarc
"['head', 'harness', 'advanced', 'business', 'I', 'hit', 'chant', 'wasteful', 'attitude', 'a', 'dog'] ['advanced', 'hit', 'chant', 'you', 're'] ['nan'] [nan] [nan]",non-sarc
['shock'] ['nan'] ['nan'] [nan] [nan],sarc
"['is', 'designed', 'faithful', 'still', 'aired', 'on', 'television', 'majority', 'Muslims', 'who', 'many', 'hardships', 'advanced', 'countries', 'empty', 'cans'] ['is', 'designed', 'aired', 'hardships', 'advanced', 'empty'] ['punct2', 'punct2', 'punct2'] ['intj107', 'intj69'] [nan]",non-sarc
"['Malaysia', 'economic', 'squeeze', 'people'] ['nan'] ['nan'] [nan] [nan]",non-sarc
['talking'] ['talking'] ['nan'] [nan] [nan],non-sarc
"['head', 'brain', 'pm', 'happiest', 'can', 'be', 'difficult', 'people'] ['can', 'be'] ['nan'] [nan] [nan]",non-sarc
"['advance', 'all', 'sign', 'pack', 'bags'] ['pack', 'najib'] ['nan'] ['intj69'] [nan]",non-sarc
"['pm', 'most', 'corrupt'] ['pm'] ['nan'] [nan] [nan]",non-sarc
"['did', 'choke', 'out', 'all', 'progress', 'is', 'stupid'] ['did', 'choke', 'is'] ['nan'] [nan] [nan]",non-sarc
"['results', 'torturing', 'people'] ['torturing'] ['nan'] [nan] [nan]",sarc
"['ha', 'ha', 'ha', 'brain', 'snap', 'Islamic', 'economic', 'thought', 'economy', 'is', 'Islam', 'zakat', 'collected', 'Zakat', 'tithe', 'is', 'still', 'there', 'but', 'Islam', 'homeless', 'people', 'may', 'coat', 'donation'] ['is', 'collected', 'is', 'may', 'sakai'] ['nan'] ['intj47', 'intj47', 'intj47', 'intj65'] [nan]",sarc
"['pm', 'increasingly', 'averse', 'do', 'not', 'know', 'be', 'Malaysia', 'poor', 'all', 'too', 'severe', 'stupid'] ['do', 'know', 'would', 'be'] ['nan'] ['intj69'] [nan]",non-sarc
['nan'] ['nan'] ['nan'] ['intj92'] [nan],sarc
"['is', 'very', 'foolish', 'think', 'foam', 'foot', 'foot', 'panting', 'fan'] ['is', 'think', 'foot', 'panting'] ['punct1', 'punct1'] [nan] [nan]",non-sarc
"['only', 'noticed', 'bald', 'man', 'work'] ['noticed'] ['nan'] [nan] [nan]",sarc
"['he', 'wanted', 'quit', 'is', 'a', 'little', 'faster', 'servants', 'do', 'not', 'heat'] ['wanted', 'quit', 'is', 'do', 'heat'] ['punct1'] [nan] [nan]",non-sarc
"['most', 'tax'] ['nan'] ['nan'] [nan] [nan]",sarc
"['forward', 'very', 'much', 'income', 'it'] ['nan'] ['nan'] [nan] [nan]",sarc
"['please', 'do', 'not', 'use', 'name', 'Islam', 'tarnish', 'name', 'Islam'] ['please', 'do', 'use', 'tarnish'] ['punct2'] ['intj61'] [nan]",non-sarc
"['Islamic', 'economy', 'is', 'very'] ['is'] ['nan'] ['intj112'] [nan]",sarc
"['not', 'out', 'deceive', 'bastard', 'got', 'pm', 'tomorrow', 'due', 'copyright', 'claim', 'by', 'Malaysians', 'view', 'hereafter', 'death', 'is', 'already', 'a', 'lot', 'previous', 'leaders', 'already', 'dead', 'already', 'answered', 'not', 'run', 'out', 'again', 'in', 'grave'] ['deceive', 'got', 'view', 'is', 'dead', 'answered', 'run'] ['nan'] [nan] [nan]",non-sarc
"['are', 'head', 'anal'] ['are'] ['nan'] [nan] [nan]",non-sarc
"['Islam', 'is', 'most', 'advanced', 'economic', 'reality', 'as', 'sane', 'money', 'zakat', 'hajj', 'tube', 'was', 'it', 'was', 'be', 'caned'] ['is', 'was', 'was', 'be', 'caned'] ['punct1', 'punct1'] ['intj69'] [nan]",non-sarc
"['on', 'paper', 'only'] ['nan'] ['nan'] [nan] [nan]",sarc
"['Singapore', 'state', 'minister', 'in', 'country', 'zero', 'corruption', 'chinese', 'prime', 'minister', 'Malaysia', 'Malay', 'Muslims', 'but', 'corruption', 'highest', 'in', 'world'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['pack', 'testicles'] ['pack'] ['nan'] [nan] [nan]",non-sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
"['most', 'advanced', 'head', 'pack'] ['pack'] ['nan'] ['intj92', 'intj107'] [nan]",non-sarc
"['damn', 'jib'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['head', 'forward', 'wretched', 'misbegotten', 'statement', 'is', 'no', 'longer', 'Malaysia', 'blind', 'God', 'may', 'cause', 'plague', 'on', 'people'] ['banda', 'is', 'malaysia', 's', 'may', 'cause'] ['nan'] ['intj55', 'intj69'] [nan]",non-sarc
"['woe', 'has', 'title'] ['has'] ['nan'] [nan] [nan]",non-sarc
['Fooling'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['world', 'belongs', 'same', 'praise', 'fool', 'minister'] ['belongs'] ['nan'] [nan] [nan]",non-sarc
"['yes', 'lah', 'cigarette', 'tax', 'revenues', 'by', 'liquor', 'jib'] ['nan'] ['nan'] ['intj74', 'intj100'] ['idsync161']",sarc
"['is', 'story', 'jib', 'shame', 'I', 'was', 'so', 'close', 'chat', 'right', 'here', 'is', 'have', 'dementia'] ['is', 'jib', 'was', 'chat', 'is', 'have'] ['punct1', 'punct1', 'punct1'] [nan] [nan]",sarc
"['dock', 'humping', 'added', 'wind', 'up', 'making', 'face', 'just', 'have', 'peel', 'useless', 'tube', 'pig', 'skin'] ['dock', 'humping', 'added', 'making', 'have', 'peel'] ['nan'] [nan] [nan]",non-sarc
